"NUM_CNPJ_CPF","NOM_FORNECEDOR","MUNICIPIO","UF","NUM_FISCAL","DAT_NOTA_FISCAL","VLR_NOTA","CATEGORIA","LOCAL ","UF LOCAL DA VIAGEM","DAT_INI","DAT_FIM","DSC_OBJETO_EVENTO"
"02212937001713","SERRANA EMPREENDIMENTOS E PARTICIPAÇÕES LTDA","SALVADOR","BA","264",03/01/2014,"348,09","GENEROS DE ALIMENTAÇÃO","SALVADOR","BA",21/12/2013,05/01/2014,"AGENDA PRIVADA"
"07136993000172","PANIFICADORA E MERCADINHO BELOPAN LTDA","SALVADOR","BA","0910",03/01/2014,"289,5","FORNECIMENTO DE ALIMENTAÇÃO","SALVADOR","BA",21/12/2013,05/01/2014,"AGENDA PRIVADA"
"13463377000129","ANTÔNIO DA LUZ QUEIROZ","PARIPE","BA","2290",04/01/2014,630,"GENEROS DE ALIMENTAÇÃO","SALVADOR","BA",21/12/2013,05/01/2014,"AGENDA PRIVADA"
"17256512003301","DROGARIA ARAUJO S.A","BELO HORIZONTE","MG","140534",16/01/2014,"20,72","GENEROS DE ALIMENTAÇÃO","B HORIZONTE","MG",15/01/2014,17/01/2014,
"04342845000116","EMPREENDIMENTOS TUDO NO ESPETO","BELO HORIZONTE","MG","000406",17/01/2014,7300,"FORNECIMENTO DE ALIMENTAÇÃO","B HORIZONTE","MG",15/01/2014,17/01/2014,
"70021092000171","REBECA MEDEIROS OLIVEIRA DA SILVA","NATAL","RN","421443",22/01/2014,"15,98","GENEROS DE ALIMENTAÇÃO","NATAL","RN",19/01/2014,22/01/2014,"Visita Inaugural ao Estádio Arena das Dunas"
"10798203000129","AMAC - COMÉRCIO DE LANCHES E SALGADOS LTDA - ME","JAGUARÉ","SP","945",23/01/2014,"1057,5","FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",22/01/2014,27/01/2014,"23/01-Participar da Entrega da Unidade do Hospital do Coração-Hcor à cidade de  São Paulo-SP; 27/01- Participar do Dia Internacional em Memória das Vítimas do  Holocausto."
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","4016",23/01/2014,800,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",22/01/2014,27/01/2014,"23/01-Participar da Entrega da Unidade do Hospital do Coração-Hcor à cidade de  São Paulo-SP; 27/01- Participar do Dia Internacional em Memória das Vítimas do  Holocausto."
"10798203000129","AMAC - COMÉRCIO DE LANCHES E SALGADOS LTDA - ME","JAGUARÉ","SP","949",27/01/2014,2961,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",22/01/2014,27/01/2014,"23/01-Participar da Entrega da Unidade do Hospital do Coração-Hcor à cidade de  São Paulo-SP; 27/01- Participar do Dia Internacional em Memória das Vítimas do  Holocausto."
"70021092000171","REBECA MEDEIROS OLIVEIRA DA SILVA","NATAL","RN","1041",28/01/2014,6600,"FORNECIMENTO DE ALIMENTAÇÃO","NATAL","RN",19/01/2014,22/01/2014,"Visita Inaugural ao Estádio Arena das Dunas"
"07603595000119","CIRIEMA COMÉRCIO DE ALIMENTOS LTDA. ME","LUCAS DO RIO VERDE","MT","319",07/02/2014,140,"FORNECIMENTO DE ALIMENTAÇÃO","LUCAS DO RIO VERDE","MT",09/02/2014,11/02/2014,"Abertura Oficial da Colheita da Safra Brasileira de Grãos 2013/2014 e Início do Plantio da 2ª Safra."
"07347575000124","NEIDES MORARI ME","LUCAS DO RIO VERDE","MT","15001",09/02/2014,210,"FORNECIMENTO DE ALIMENTAÇÃO","LUCAS DO RIO VERDE","MT",09/02/2014,11/02/2014,"Abertura Oficial da Colheita da Safra Brasileira de Grãos 2013/2014 e Início do Plantio da 2ª Safra."
"07655465000120","NATIVO RESTAURANTE E WHISKERIA LTDA","LUCAS DO RIO VERDE","MT","206",10/02/2014,9812,"FORNECIMENTO DE ALIMENTAÇÃO","LUCAS DO RIO VERDE","MT",09/02/2014,11/02/2014,"Abertura Oficial da Colheita da Safra Brasileira de Grãos 2013/2014 e Início do Plantio da 2ª Safra."
"11190148000152","FARMACIA SFB LTDA ME","LUCAS DO RIO VERDE","MT","42273",10/02/2014,"14,98","GENEROS DE ALIMENTAÇÃO","LUCAS DO RIO VERDE","MT",09/02/2014,11/02/2014,"Abertura Oficial da Colheita da Safra Brasileira de Grãos 2013/2014 e Início do Plantio da 2ª Safra."
"04733828000100","P. A. PANIFICADORA LTDA ME","LUCAS DO RIO VERDE","MT","877",10/02/2014,390,"FORNECIMENTO DE ALIMENTAÇÃO","LUCAS DO RIO VERDE","MT",09/02/2014,11/02/2014,"Abertura Oficial da Colheita da Safra Brasileira de Grãos 2013/2014 e Início do Plantio da 2ª Safra."
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","4108",10/02/2014,10,"GENEROS DE ALIMENTAÇÃO","SÃO PAULO","SP",07/02/2014,10/02/2014,"Ato em comemoração dos 34 anos do Partido dos Trabalhadores(Atividade  Privada."
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","4104",10/02/2014,2920,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",07/02/2014,10/02/2014,"Ato em comemoração dos 34 anos do Partido dos Trabalhadores(Atividade  Privada."
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","4107",10/02/2014,1100,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",07/02/2014,10/02/2014,"Ato em comemoração dos 34 anos do Partido dos Trabalhadores(Atividade  Privada."
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","4106",10/02/2014,20,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",07/02/2014,10/02/2014,"Ato em comemoração dos 34 anos do Partido dos Trabalhadores(Atividade  Privada."
"09466265000154","LANCHONETE SAL E LIMÃO LTDA","SINOP","MT","6000",11/02/2014,32,"GENEROS DE ALIMENTAÇÃO","LUCAS DO RIO VERDE","MT",09/02/2014,11/02/2014,"Abertura Oficial da Colheita da Safra Brasileira de Grãos 2013/2014 e Início do Plantio da 2ª Safra."
"11458302000124","CHURRASCARIA GAMA LTDA - EPP","SINOP","MT","981",11/02/2014,"3212,99","FORNECIMENTO DE ALIMENTAÇÃO","LUCAS DO RIO VERDE","MT",09/02/2014,11/02/2014,"Abertura Oficial da Colheita da Safra Brasileira de Grãos 2013/2014 e Início do Plantio da 2ª Safra."
"02867466000114","ANA MARIA DA SILVA PANIFICADORA","SINOP","MT","2261",11/02/2014,391,"FORNECIMENTO DE ALIMENTAÇÃO","LUCAS DO RIO VERDE","MT",09/02/2014,11/02/2014,"Abertura Oficial da Colheita da Safra Brasileira de Grãos 2013/2014 e Início do Plantio da 2ª Safra."
"04429478006204","SB COMERCIO LTDA","MANAUS","AM","179324",13/02/2014,"12,5","FORNECIMENTO DE ALIMENTAÇÃO","MANAUS","AM",11/02/2014,14/02/2014,"1-Entrega de Unidades Habitacionais do Residencial Viver Melhor; 2- Anúncio de  Investimento do PAC 2 Mobilidade Urbana."
"09372864000109","PANIFICADORA BRINMARTH","MANAUS","AM","088",14/02/2014,8866,"FORNECIMENTO DE ALIMENTAÇÃO","MANAUS","AM",11/02/2014,14/02/2014,"1-Entrega de Unidades Habitacionais do Residencial Viver Melhor; 2- Anúncio de  Investimento do PAC 2 Mobilidade Urbana."
"03244699000204","ARAUJO HIPERMERCADO S/A","GOVERNADOR VALADARES","MG","21789",16/02/2014,"6,57","GENEROS DE ALIMENTAÇÃO","GOVERNADOR VALADARES","MG",13/02/2014,17/02/2014,"Cerimôniade Formatura do Pronatec e Cerimônia de Entrega de Maaquinas a municípios do Estado de Minas Gerais"
"17522715000107","PADARIA LOPES LTDA","GOVERNADOR VALADARES","MG","4811",17/02/2014,2716,"FORNECIMENTO DE ALIMENTAÇÃO","GOVERNADOR VALADARES","MG",13/02/2014,17/02/2014,"Cerimôniade Formatura do Pronatec e Cerimônia de Entrega de Maaquinas a municípios do Estado de Minas Gerais"
"04910425000199","IBITURUNA CENTER HOTEL LTDA","GOVERNADOR VALADARES","MG","11722",17/02/2014,625,"FORNECIMENTO DE ALIMENTAÇÃO","GOVERNADOR VALADARES","MG",13/02/2014,17/02/2014,"Cerimôniade Formatura do Pronatec e Cerimônia de Entrega de Maaquinas a municípios do Estado de Minas Gerais"
"12315388000107","PANIFICAÇÃO ALTEZA LTDA","MACEIO","AL","470157",17/02/2014,"3,16","GENEROS DE ALIMENTAÇÃO","MACEIÓ","AL",14/02/2014,18/02/2014,"Cerimônia de Anúncio de Investimento do PAC 2 Mobilidade Urbana"
"18526514000140","G. M. RESTAURANTE LTDA. ME","TERESINA","PI","638",17/02/2014,495,"FORNECIMENTO DE ALIMENTAÇÃO","TEREZINA","PI",14/02/2014,18/02/2014,"Cerimônia de Anuncio de Investimento do PAC 2 Mobilidade Urbana"
"47508411050501","PAO DE AÇUCAR","TERESINA","PI","38291",17/02/2014,"6,57","GENEROS DE ALIMENTAÇÃO","TEREZINA","PI",14/02/2014,18/02/2014,"Cerimônia de Anuncio de Investimento do PAC 2 Mobilidade Urbana"
"07216872001455","DROGARIA LUZITHANIA LTDA","TERESINA","PI","126079",17/02/2014,"4,79","GENEROS DE ALIMENTAÇÃO","TEREZINA","PI",14/02/2014,18/02/2014,"Cerimônia de Anuncio de Investimento do PAC 2 Mobilidade Urbana"
"05790715000109","FORINI & LOPES LTDA","CAXIAS DO SUL","RS","743",18/02/2014,6355,"FORNECIMENTO DE ALIMENTAÇÃO","CAXIAS DO SUL","RS",17/02/2014,21/02/2014,"1-Cerimônia de Entrega de Máquinas a Municípios do Estado do Rio Grande do Sul; 2- Cerimônia de abertura oficial da 30ª Festa da Uva 2014."
"90047499000185","TOTAL FARMA","CAXIAS DO SUL","RS","44428",18/02/2014,"6,75","GENEROS DE ALIMENTAÇÃO","CAXIAS DO SUL","RS",17/02/2014,21/02/2014,"1-Cerimônia de Entrega de Máquinas a Municípios do Estado do Rio Grande do Sul; 2- Cerimônia de abertura oficial da 30ª Festa da Uva 2014."
"05790715000109","FORINI & LOPES LTDA","CAXIAS DO SUL","RS","229394",18/02/2014,"8,4","GENEROS DE ALIMENTAÇÃO","CAXIAS DO SUL","RS",17/02/2014,21/02/2014,"1-Cerimônia de Entrega de Máquinas a Municípios do Estado do Rio Grande do Sul; 2- Cerimônia de abertura oficial da 30ª Festa da Uva 2014."
"15391482000125","SILVINO LOPES DA SILVA - ME","MACEIO","AL","6",18/02/2014,12840,"FORNECIMENTO DE ALIMENTAÇÃO","MACEIÓ","AL",14/02/2014,18/02/2014,"Cerimônia de Anúncio de Investimento do PAC 2 Mobilidade Urbana"
"41277021000136","EDILSON DE SOUSA LEITE","TERESINA","PI","1103",18/02/2014,10480,"FORNECIMENTO DE ALIMENTAÇÃO","TEREZINA","PI",14/02/2014,18/02/2014,"Cerimônia de Anuncio de Investimento do PAC 2 Mobilidade Urbana"
"05790715000109","FORINI & LOPES LTDA","CAXIAS DO SUL","RS","744",19/02/2014,620,"FORNECIMENTO DE ALIMENTAÇÃO","CAXIAS DO SUL","RS",17/02/2014,21/02/2014,"1-Cerimônia de Entrega de Máquinas a Municípios do Estado do Rio Grande do Sul; 2- Cerimônia de abertura oficial da 30ª Festa da Uva 2014."
"93015006004020","CIA ZAFFARI COMÉRCIO E INDÚSTRIA","CAXIAS DO SUL","RS","11773",19/02/2014,"72,4","GENEROS DE ALIMENTAÇÃO","CAXIAS DO SUL","RS",17/02/2014,21/02/2014,"1-Cerimônia de Entrega de Máquinas a Municípios do Estado do Rio Grande do Sul; 2- Cerimônia de abertura oficial da 30ª Festa da Uva 2014."
"91516062000106","RESTAURANTE BUENO LTDA","CAXIAS DO SUL","RS","14793",19/02/2014,336,"FORNECIMENTO DE ALIMENTAÇÃO","CAXIAS DO SUL","RS",17/02/2014,21/02/2014,"1-Cerimônia de Entrega de Máquinas a Municípios do Estado do Rio Grande do Sul; 2- Cerimônia de abertura oficial da 30ª Festa da Uva 2014."
"91779629000137","LANCH FERRONATO LTDA","CAXIAS DO SUL","RS","4408923",19/02/2014,1210,"FORNECIMENTO DE ALIMENTAÇÃO","CAXIAS DO SUL","RS",17/02/2014,21/02/2014,"1-Cerimônia de Entrega de Máquinas a Municípios do Estado do Rio Grande do Sul; 2- Cerimônia de abertura oficial da 30ª Festa da Uva 2014."
"93015006004020","CIA ZAFFARI COMÉRCIO E INDÚSTRIA","CAXIAS DO SUL","RS","11774",19/02/2014,"151,57","GENEROS DE ALIMENTAÇÃO","CAXIAS DO SUL","RS",17/02/2014,21/02/2014,"1-Cerimônia de Entrega de Máquinas a Municípios do Estado do Rio Grande do Sul; 2- Cerimônia de abertura oficial da 30ª Festa da Uva 2014."
"05790715000109","FORINI & LOPES LTDA","CAXIAS DO SUL","RS","746",19/02/2014,465,"FORNECIMENTO DE ALIMENTAÇÃO","CAXIAS DO SUL","RS",17/02/2014,21/02/2014,"1-Cerimônia de Entrega de Máquinas a Municípios do Estado do Rio Grande do Sul; 2- Cerimônia de abertura oficial da 30ª Festa da Uva 2014."
"05790715000109","FORINI & LOPES LTDA","CAXIAS DO SUL","RS","745",19/02/2014,465,"FORNECIMENTO DE ALIMENTAÇÃO","CAXIAS DO SUL","RS",17/02/2014,21/02/2014,"1-Cerimônia de Entrega de Máquinas a Municípios do Estado do Rio Grande do Sul; 2- Cerimônia de abertura oficial da 30ª Festa da Uva 2014."
"15391482000125","SILVINO LOPES DA SILVA - ME","MACEIO","AL","7",20/02/2014,30,"GENEROS DE ALIMENTAÇÃO","MACEIÓ","AL",14/02/2014,18/02/2014,"Cerimônia de Anúncio de Investimento do PAC 2 Mobilidade Urbana"
"94629334000172","BRESCIA ALIMENTOS LTDA-PÃO NO CESTO","PORTO ALEGRE","RS","12075",20/02/2014,12987,"FORNECIMENTO DE ALIMENTAÇÃO","PORTO ALEGRE","RS",17/02/2014,20/02/2014,"Visita de Inauguração do Estádio Beira-RIo."
"08860301000105","RESTAURANTE DOS BOMBEIROS LTDA-GARCIAS GRILL","PORTO ALEGRE","RS","087162",20/02/2014,760,"FORNECIMENTO DE ALIMENTAÇÃO","PORTO ALEGRE","RS",17/02/2014,20/02/2014,"Visita de Inauguração do Estádio Beira-RIo."
"04342845000116","EMPREENDIMENTOS TUDO NO ESPETO","BELO HORIZONTE","MG","414",25/02/2014,"9828,3","FORNECIMENTO DE ALIMENTAÇÃO","BETIM","MG",24/02/2014,26/02/2014,"Entrega de Máquinas a municípios do Estado de Minas Gerais"
"04342845000116","EMPREENDIMENTOS TUDO NO ESPETO","BELO HORIZONTE","MG","415",25/02/2014,"447,5","FORNECIMENTO DE ALIMENTAÇÃO","BETIM","MG",24/02/2014,26/02/2014,"Entrega de Máquinas a municípios do Estado de Minas Gerais"
"17256512008010","DROGARIA ARAUJO S.A","BETIM","MG","117917",25/02/2014,"14,34","GENEROS DE ALIMENTAÇÃO","BETIM","MG",24/02/2014,26/02/2014,"Entrega de Máquinas a municípios do Estado de Minas Gerais"
"10851230000118","JULIA DOS SANTOS FERREIRA LANCHONETE - ME","ITÚ","SP","5929",25/02/2014,"113,4","FORNECIMENTO DE ALIMENTAÇÃO","SOROCABA","SP",24/02/2014,25/02/2014,"Solenidade de Inauguração da nova Unidade da ABB- Evento cancelado"
"05923405000115","M. R. DA SILVA CANCIAN - ME","SOROCABA","SP","58306",25/02/2014,"149,16","FORNECIMENTO DE ALIMENTAÇÃO","SOROCABA","SP",24/02/2014,25/02/2014,"Solenidade de Inauguração da nova Unidade da ABB- Evento cancelado"
"11965355000131","PADARIA E CONFEITARIA CONSULADO DO PÃO LTDA-EPP","SÃO PAULO","SP","009473",26/02/2014,"183,07","FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",25/02/2014,27/02/2014,"Cerimônia de Formatura do PROMATEC"
"47508411089203","CIA BRAS DE DISTRIB. - EXTRA","SALVADOR","BA","111454",27/02/2014,"584,1","GENEROS DE ALIMENTAÇÃO","SALVADOR","BA",24/02/2014,09/03/2014,"Agenda Privada"
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","004245",27/02/2014,4320,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",25/02/2014,27/02/2014,"Cerimônia de Formatura do PROMATEC"
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","004246",27/02/2014,20,"GENEROS DE ALIMENTAÇÃO","SÃO PAULO","SP",25/02/2014,27/02/2014,"Cerimônia de Formatura do PROMATEC"
"07136993000172","PANIFICADORA E MERCADINHO BELOPAN LTDA","SALVADOR","BA","914",28/02/2014,450,"FORNECIMENTO DE ALIMENTAÇÃO","SALVADOR","BA",24/02/2014,09/03/2014,"Agenda Privada"
"13463377000129","ANTÔNIO DA LUZ QUEIROZ","PARIPE","BA","2345",05/03/2014,690,"GENEROS DE ALIMENTAÇÃO","SALVADOR","BA",24/02/2014,09/03/2014,"Agenda Privada"
"07136993000172","PANIFICADORA E MERCADINHO BELOPAN LTDA","SALVADOR","BA","915",05/03/2014,600,"FORNECIMENTO DE ALIMENTAÇÃO","SALVADOR","BA",24/02/2014,09/03/2014,"Agenda Privada"
"47508411089203","CIA BRAS DE DISTRIB. - EXTRA","SALVADOR","BA","112242",05/03/2014,"272,07","GENEROS DE ALIMENTAÇÃO","SALVADOR","BA",24/02/2014,09/03/2014,"Agenda Privada"
"07136993000172","PANIFICADORA E MERCADINHO BELOPAN LTDA","SALVADOR","BA","917",06/03/2014,1950,"FORNECIMENTO DE ALIMENTAÇÃO","SALVADOR","BA",24/02/2014,09/03/2014,"Agenda Privada"
"14053418000171","MARCELO DE ABREU SILVA ME","SALVADOR","BA","9487",06/03/2014,"507,6","FORNECIMENTO DE ALIMENTAÇÃO","SALVADOR","BA",24/02/2014,09/03/2014,"Agenda Privada"
"13463377000129","ANTÔNIO DA LUZ QUEIROZ","PARIPE","BA","2347",08/03/2014,390,"GENEROS DE ALIMENTAÇÃO","SALVADOR","BA",24/02/2014,09/03/2014,"Agenda Privada"
"01152787000170","SALEN'S RESTAURANTES LTDA","SÃO PAULO","SP","23986",08/03/2014,"479,52","FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",06/03/2014,10/03/2014,"Cerimônia de Lançamento da Vacinação contra HPV"
"47508411093812","COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO","SÃO PAULO","SP","441316",08/03/2014,"9,34","GENEROS DE ALIMENTAÇÃO","SÃO PAULO","SP",06/03/2014,10/03/2014,"Cerimônia de Lançamento da Vacinação contra HPV"
"07823239000100","FIESTA BAHIA HOTEL LTDA","SALVADOR","BA","566516",09/03/2014,518,"FORNECIMENTO DE ALIMENTAÇÃO","SALVADOR","BA",24/02/2014,09/03/2014,"Agenda Privada"
"07823239000100","FIESTA BAHIA HOTEL LTDA","SALVADOR","BA","566526",09/03/2014,125,"FORNECIMENTO DE ALIMENTAÇÃO","SALVADOR","BA",24/02/2014,09/03/2014,"Agenda Privada"
"61328092000128","POSTO DE SERVIÇO MONTE CARLO LTDA","SAO PAULO","SP","21682",10/03/2014,14,"GENEROS DE ALIMENTAÇÃO","SÃO PAULO","SP",06/03/2014,10/03/2014,"Cerimônia de Lançamento da Vacinação contra HPV"
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","5660",10/03/2014,3880,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",06/03/2014,10/03/2014,"Cerimônia de Lançamento da Vacinação contra HPV"
"15072429000161","SAIDEIRA SMALL MARKET LTDA","ARAGUAINA","TO","903",13/03/2014,9,"GENEROS DE ALIMENTAÇÃO","ARAGUAINA","TO",12/03/2014,14/03/2014,"Cerimônia de entrega de 1788 Unidades Habitacionais - residencial Costa Esmeraldas."
"00828492000108","C.C. SANTOS & CIA LTDA","ARAGUAINA","TO","2679",13/03/2014,2640,"FORNECIMENTO DE ALIMENTAÇÃO","ARAGUAINA","TO",12/03/2014,14/03/2014,"Cerimônia de entrega de 1788 Unidades Habitacionais - residencial Costa Esmeraldas."
"07284224000111","COMPÃES COMÉRCIO DE PRODUTOS ALIMENTÍCIOS LTDA","SINOP","MT","1714",13/03/2014,"488,4","FORNECIMENTO DE ALIMENTAÇÃO","LUCAS DO RIO VERDE","MT",09/02/2014,11/02/2014,"Abertura Oficial da Colheita da Safra Brasileira de Grãos 2013/2014 e Início do Plantio da 2ª Safra."
"16722462000152","RESTAURANTE GABMELL LTDA-ME","ARAGUAINA","TO","61",14/03/2014,5060,"FORNECIMENTO DE ALIMENTAÇÃO","ARAGUAINA","TO",12/03/2014,14/03/2014,"Cerimônia de entrega de 1788 Unidades Habitacionais - residencial Costa Esmeraldas."
"00828492000108","C.C. SANTOS & CIA LTDA","ARAGUAINA","TO","2689",14/03/2014,2640,"FORNECIMENTO DE ALIMENTAÇÃO","ARAGUAINA","TO",12/03/2014,14/03/2014,"Cerimônia de entrega de 1788 Unidades Habitacionais - residencial Costa Esmeraldas."
"02767006000114","PANIFICADORA NORDESTE - EPP","PORTO VELHO","RO","29291",15/03/2014,275,"FORNECIMENTO DE ALIMENTAÇÃO","PORTO VELHO","RO",14/03/2014,15/03/2014,"Visita às áreas atingidas pelas enchentes"
"93209765024210","WMS SUPERMERCADOS DO BR","FOZ DO IGUAÇU","PR","140417",16/03/2014,10,"GENEROS DE ALIMENTAÇÃO","FOZ DO IGUAÇU","PR",15/03/2014,17/03/2014,"Encontro das Câmaras da Mulher Empreendedora e Gestora de Negócios da Fecomercio/PR"
"13078298000102","JCM COMÉRCIO DE ALIMENTOS LTDA","FOZ DO IGUAÇU","PR","370",17/03/2014,4464,"FORNECIMENTO DE ALIMENTAÇÃO","FOZ DO IGUAÇU","PR",15/03/2014,17/03/2014,"Encontro das Câmaras da Mulher Empreendedora e Gestora de Negócios da Fecomercio/PR"
"11659505000189","MARIA SONIA SOARES DE AMORIM","CRATEÚS","CE","1723",18/03/2014,1500,"GENEROS DE ALIMENTAÇÃO","SOBRAL","CE",16/03/2014,19/03/2014,"AÇOES DO AGUA PARA TODOS PARA CELEBRAR O DIA DE SÃO JOSÉ."
"07298821000529","FARMACIAS ALDESUL LTDA","FORTALEZA","CE","294940",18/03/2014,"14,26","GENEROS DE ALIMENTAÇÃO","FORTALEZA","CE",16/03/2014,19/03/2014,"Cerimônia de entrega de máquinas para municípios do Estado do Ceará e Inaugu- ração do Eixo das Águas - Trecho V ."
"07236524000206","J NETO E CIA LTDA","FORTALEZA","CE","3469",18/03/2014,15561,"FORNECIMENTO DE ALIMENTAÇÃO","FORTALEZA","CE",16/03/2014,19/03/2014,"Cerimônia de entrega de máquinas para municípios do Estado do Ceará e Inaugu- ração do Eixo das Águas - Trecho V ."
"63864771000147","FORMOSA SUPERMERCADO","BELEM","PA","196327",19/03/2014,"814,81","GENEROS DE ALIMENTAÇÃO","BELÉM","PA",18/03/2014,20/03/2014,"Cerimônia de Anúncio de Investimentos do PAC II Mobilidade Urbana."
"63864771000147","FORMOSA SUPERMERCADO","BELEM","PA","196328",19/03/2014,"2457,43","GENEROS DE ALIMENTAÇÃO","BELÉM","PA",18/03/2014,20/03/2014,"Cerimônia de Anúncio de Investimentos do PAC II Mobilidade Urbana."
"04979282000171","YAMAMOTO COMERCIO LTDA GIRAFAS","BELEM","PA","167368",19/03/2014,"141,2","FORNECIMENTO DE ALIMENTAÇÃO","BELÉM","PA",18/03/2014,20/03/2014,"Cerimônia de Anúncio de Investimentos do PAC II Mobilidade Urbana."
"07236524000206","J NETO E CIA LTDA","FORTALEZA","CE","3471",19/03/2014,2090,"FORNECIMENTO DE ALIMENTAÇÃO","SOBRAL","CE",16/03/2014,19/03/2014,"AÇOES DO AGUA PARA TODOS PARA CELEBRAR O DIA DE SÃO JOSÉ."
"15736998000164","DRE COM DE PRO FARMACEUTICOS E COSMETICOS LTDA","SOBRAL","CE","015752",19/03/2014,"7,15","GENEROS DE ALIMENTAÇÃO","SOBRAL","CE",16/03/2014,19/03/2014,"AÇOES DO AGUA PARA TODOS PARA CELEBRAR O DIA DE SÃO JOSÉ."
"14397441000183","CHURRASCARIA E PIZZARIA OFICINA DA PICANHA LTDA - ME","SOBRAL","CE","91",19/03/2014,6255,"FORNECIMENTO DE ALIMENTAÇÃO","SOBRAL","CE",16/03/2014,19/03/2014,"AÇOES DO AGUA PARA TODOS PARA CELEBRAR O DIA DE SÃO JOSÉ."
"04833448000228","BRASILTON BELÉM HOTÉIS E TURISMO S.A.","BELÉM","PA","202155",20/03/2014,"184,25","FORNECIMENTO DE ALIMENTAÇÃO","BELÉM","PA",18/03/2014,20/03/2014,"Cerimônia de Anúncio de Investimentos do PAC II Mobilidade Urbana."
"14590439000126","FELIPE DE QUADRO C. SANTOS RESTAURANTE-ME","BELÉM","PA","114",20/03/2014,1634,"FORNECIMENTO DE ALIMENTAÇÃO","BELÉM","PA",18/03/2014,20/03/2014,"Cerimônia de Anúncio de Investimentos do PAC II Mobilidade Urbana."
"10610069000190","NEW ANAPOLIS HOTEL","IMPERATRIZ","MA","4802",20/03/2014,7168,"FORNECIMENTO DE ALIMENTAÇÃO","IMPERATRIZ","MA",19/03/2014,20/03/2014,"Inauguração da unidade de Celulose Suzano"
"04899316014097","FARMA PROD FARM E COSM S/A","IMPERATRIZ","MA","1742",20/03/2014,"3,98","GENEROS DE ALIMENTAÇÃO","IMPERATRIZ","MA",19/03/2014,20/03/2014,"Inauguração da unidade de Celulose Suzano"
"04899316014097","FARMA PROD FARM E COSM S/A","IMPERATRIZ","MA","1741",20/03/2014,"9,98","GENEROS DE ALIMENTAÇÃO","IMPERATRIZ","MA",19/03/2014,20/03/2014,"Inauguração da unidade de Celulose Suzano"
"26658104000181","PANIFICADORA PEROLA","MARABA","PA","5722",20/03/2014,8129,"FORNECIMENTO DE ALIMENTAÇÃO","MARABÁ","PA",18/03/2014,20/03/2014,"Cerimônia de Lançamento do Edital do Pedral do Lourenço e Entrega de Máquinas a Municípios do Estado do Pará"
"26658104000181","PANIFICADORA PEROLA","MARABA","PA","5725",20/03/2014,405,"FORNECIMENTO DE ALIMENTAÇÃO","MARABÁ","PA",18/03/2014,20/03/2014,"Cerimônia de Lançamento do Edital do Pedral do Lourenço e Entrega de Máquinas a Municípios do Estado do Pará"
"09109567002976","LA HOTELS EMPREENDIMENTOS 1 LTDA","SOBRAL","CE","68",20/03/2014,"173,25","FORNECIMENTO DE ALIMENTAÇÃO","SOBRAL","CE",16/03/2014,19/03/2014,"AÇOES DO AGUA PARA TODOS PARA CELEBRAR O DIA DE SÃO JOSÉ."
"10749777000107","BRASASUL CHURRASCARIA LTDA - ME","BAURU","SP","896",24/03/2014,897,"FORNECIMENTO DE ALIMENTAÇÃO","BAURU","SP",21/03/2014,25/03/2014,"Cerimônia de entrega de 944 Unidades Habitacionais dos Residenciais àgua da Gama e Três Américas II - MCMV"
